Disease	Study ID	Mean	Median	Min	Max	Range	Percentiles (0 throuth 100)
systemic lupus erythematosus	GCST005831	1.4723923	1.3924000263214111	1.16	5.162929	4.002929	1.159999966621399	1.159999966621399	1.159999966621399	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.1799999475479126	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3688000440597534	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.3924000263214111	1.5878080129623413	1.5878080129623413	1.5878080129623413	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.61518394947052	1.659999966621399	1.8736134767532349	1.8736134767532349	1.8736134767532349	1.8736134767532349	1.8736134767532349	1.8736134767532349	2.2722079753875732	2.3113839626312256	5.162929058074951
rheumatoid arthritis	GCST009877	2.6267555	2.376843214035034	1.08441	19.268503	18.184093	1.0844099521636963	1.3278766369819641	1.3853899240493774	1.4580556154251099	1.4916088581085205	1.5197981595993042	1.5524669885635376	1.5912176370620728	1.6206977367401123	1.6426701545715332	1.662712574005127	1.680643582344056	1.7010482549667358	1.7230794429779053	1.747454047203064	1.7719871997833252	1.7932662963867188	1.8114534616470337	1.8277982473373413	1.8426787853240967	1.8577024936676025	1.873375415802002	1.8893747329711914	1.9066848754882812	1.925013780593872	1.9447816014289856	1.965165615081787	1.984184980392456	2.001595973968506	2.018178939819336	2.032660961151123	2.0478994846343994	2.0627501010894775	2.077348232269287	2.0933475494384766	2.1088574051856996	2.126188278198242	2.1439056396484375	2.16311918258667	2.1819276809692383	2.2005503177642822	2.2193000316619873	2.236363172531128	2.252728009223938	2.270247220993042	2.286361277103424	2.3031983375549316	2.3204744935035704	2.338256950378418	2.3572683334350586	2.376843214035034	2.3974928855895996	2.4188483428955077	2.440680365562439	2.4620579528808593	2.4834041714668276	2.5043977165222167	2.525061650276184	2.5462541580200195	2.567967414855957	2.5909582138061524	2.614175989627838	2.637674331665039	2.6630115509033203	2.689391613006592	2.7163848042488095	2.7435922622680664	2.7715279841423035	2.7995181274414063	2.8287562012672423	2.858383965492248	2.8890178203582764	2.9217755794525146	2.9551480460166926	2.991348247528076	3.0279197692871094	3.0662529468536377	3.10672301530838	3.1491525268554685	3.1927249431610107	3.2391198635101333	3.2871070384979255	3.337188482284546	3.389328718185425	3.4452733707427967	3.5077439308166514	3.5739681720733643	3.644658315181732	3.7182551860809325	3.7968356609344482	3.8874018430709834	3.991202695369721	4.10389368057251	4.228181619644165	4.378291406631469	4.557850074768066	4.770623264312745	5.058087158203125	5.466812858581539	6.215295162200929	19.268503189086914
polymyositis	GCST006052	1.629932	1.5800000429153442	1.58	2.4964	0.9164001	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	1.5800000429153442	2.4964001178741455	2.4964001178741455	2.4964001178741455	2.4964001178741455	2.4964001178741455	2.4964001178741455
Hashimoto's thyroiditis	GCST005525	2.1322653	2.0199999809265137	2.02	4.0804	2.0604	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	2.0199999809265137	4.080399990081787	4.080399990081787	4.080399990081787	4.080399990081787	4.080399990081787	4.080399990081787
late-onset myasthenia gravis	GCST003251	69.628654	49.722984	1.38889	1954.9358	1953.5469	1.388890027999878	6.817203998565674	8.31029987335205	9.680429458618164	11.04387092590332	11.741008758544922	13.110029220581055	13.592467308044434	14.45279312133789	15.679791450500488	16.306968688964844	17.277523040771484	18.264938354492188	18.616241455078125	19.01702880859375	19.733257293701172	21.234853744506836	21.777503967285156	22.578899383544922	23.15589714050293	24.658658981323242	25.211633682250977	25.64613151550293	25.93621253967285	26.301511764526367	26.80738639831543	27.75322914123535	29.492876052856445	30.246559143066406	30.924057006835938	31.52336883544922	32.513614654541016	33.936126708984375	34.83839416503906	35.12493896484375	35.61965560913086	35.95811462402344	36.41750717163086	37.117950439453125	37.874176025390625	38.86824417114258	40.859039306640625	41.8798828125	43.0133171081543	43.782493591308594	44.76318359375	46.02638626098633	47.569061279296875	48.63456726074219	48.99942398071289	49.722984313964844	50.57991027832031	50.57991027832031	51.55274963378906	52.278846740722656	53.61481857299805	55.50650405883789	57.99684524536133	59.46943664550781	60.351564788817	61.93917465209961	63.32432174682617	65.35746765136719	67.54806518554688	67.64334869384766	68.80097961425781	70.03377532958984	70.52691650390625	71.82347106933594	72.83506774902344	75.17144012451172	78.78800201416016	81.939453125	83.75983428955078	86.08318328857422	88.28302001953125	90.7873764038086	93.81683349609375	95.91825103759766	97.26921081542969	98.63920593261719	100.84864044189453	104.10025024414062	109.42786407470703	113.80488586425781	118.93896484375	123.25945281982422	127.12754821777344	135.0962371826172	138.12228393554688	140.61993408203125	151.50640869140625	159.68980407714844	169.5592498779297	177.26235961914062	193.68731689453125	212.86419677734375	237.76937866210938	271.2580261230469	339.5508728027344	1954.935791015625
response to docetaxel	GCST001995	202.43794	132.77487182617188	1.547	900.6573	899.1103	1.5470000505447388	9.264304161071777	12.974404335021973	15.831380844116211	19.399452209472656	21.429161071777344	21.699909210205078	26.829423904418945	29.63650894165039	29.63650894165039	30.010953903198242	33.150909423828125	33.150909423828125	40.62245559692383	41.50511932373047	45.847679138183594	45.847679138183594	45.847679138183594	46.426944732666016	51.28445816040039	56.18081283569336	62.0588493347168	62.0588493347168	62.0588493347168	62.0588493347168	62.0588493347168	62.84293746948242	64.20841979980469	69.41800689697266	70.92636108398438	85.82733154296875	85.82733154296875	86.9117202758789	86.9117202758789	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	97.21802520751953	117.64262390136719	129.95123291015625	129.95123291015625	129.95123291015625	129.95123291015625	132.77487182617188	132.77487182617188	132.77487182617188	134.4524383544922	148.51979064941406	148.51979064941406	148.51979064941406	179.72242736816406	179.72242736816406	179.72242736816406	179.72242736816406	179.72242736816406	179.72242736816406	181.99314880371094	181.99314880371094	201.0345458984375	201.0345458984375	201.0345458984375	201.0345458984375	201.0345458984375	201.0345458984375	205.40274047851562	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	311.0004577636719	311.0004577636719	311.0004577636719	376.3387451171875	376.3387451171875	376.3387451171875	376.3387451171875	430.11334228515625	430.11334228515625	430.11334228515625	430.11334228515625	582.196044921875	582.196044921875	582.196044921875	582.196044921875	582.196044921875	582.196044921875	582.196044921875	900.6572875976562	900.6572875976562	900.6572875976562
response to antineoplastic agent	GCST001995	202.43794	132.77487182617188	1.547	900.6573	899.1103	1.5470000505447388	9.264304161071777	12.974404335021973	15.831380844116211	19.399452209472656	21.429161071777344	21.699909210205078	26.829423904418945	29.63650894165039	29.63650894165039	30.010953903198242	33.150909423828125	33.150909423828125	40.62245559692383	41.50511932373047	45.847679138183594	45.847679138183594	45.847679138183594	46.426944732666016	51.28445816040039	56.18081283569336	62.0588493347168	62.0588493347168	62.0588493347168	62.0588493347168	62.0588493347168	62.84293746948242	64.20841979980469	69.41800689697266	70.92636108398438	85.82733154296875	85.82733154296875	86.9117202758789	86.9117202758789	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	96.00503540039062	97.21802520751953	117.64262390136719	129.95123291015625	129.95123291015625	129.95123291015625	129.95123291015625	132.77487182617188	132.77487182617188	132.77487182617188	134.4524383544922	148.51979064941406	148.51979064941406	148.51979064941406	179.72242736816406	179.72242736816406	179.72242736816406	179.72242736816406	179.72242736816406	179.72242736816406	181.99314880371094	181.99314880371094	201.0345458984375	201.0345458984375	201.0345458984375	201.0345458984375	201.0345458984375	201.0345458984375	205.40274047851562	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	278.03057861328125	311.0004577636719	311.0004577636719	311.0004577636719	376.3387451171875	376.3387451171875	376.3387451171875	376.3387451171875	430.11334228515625	430.11334228515625	430.11334228515625	430.11334228515625	582.196044921875	582.196044921875	582.196044921875	582.196044921875	582.196044921875	582.196044921875	582.196044921875	900.6572875976562	900.6572875976562	900.6572875976562
rheumatoid arthritis	GCST000677	1.1953532	1.17	1.17	1.3689	0.19889998	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.1699999570846558	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397	1.368899941444397
myositis	GCST007278	1.3808011	1.2200000286102295	1.22	4.0032005	2.7832005	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.4883999824523926	1.4883999824523926	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	2.0007998943328857	2.0007998943328857	2.0007998943328857	2.0007998943328857	4.003200531005859
systemic scleroderma	GCST007278	1.3808011	1.2200000286102295	1.22	4.0032005	2.7832005	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.2200000286102295	1.4883999824523926	1.4883999824523926	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	1.6399999856948853	2.0007998943328857	2.0007998943328857	2.0007998943328857	2.0007998943328857	4.003200531005859
